CAP_AYRC,CAP_CRSC,STU_GEND,STU_CODC,CAP_IDRC
2019,TMSCOMSMCL01,M,681,R
2018,TMSCOMSINF01,M,5826,R
2019,TMSCOMSFRM01,F,5826,UF
2019,TMSCOMSSML01,M,850,R
2018,TMSCOMSMCL01,F,652,R
2020,TMSCOMSCFI01,M,631,CF
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSCFI01,M,631,CFUF
2019,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSING01,M,5826,R
2019,TMSCOMSINF01,F,631,R
2020,TMSCOMSCFI01,F,631,R
2020,TMSCOMSSML01,M,631,CFUF
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSCGV01,M,5826,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSRAC01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSSML01,F,728,R
2018,TMSCOMSRAC01,M,703,R
2020,TMSCOMSSSE01,F,5826,R
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,746,R
2018,TMSCOMSSML01,M,5826,R
2018,TMSCOMSSML01,F,684,R
2020,TMSCOMSFRM01,M,606,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSINF01,M,5826,R
2020,TMSCOMSCGV01,F,631,CFR
2019,TMSCOMSSML01,M,771,R
2020,TMSCOMSRAC01,M,631,R
2019,TMSCOMSFRM01,M,631,CF
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,M,631,CFUF
2019,TMSCOMSMCL01,F,631,UF
2019,TMSCOMSMCL01,M,5826,UF
2020,TMSCOMSSML01,F,717,R
2019,TMSCOMSFRM01,F,7826,R
2019,TMSCOMSRAC01,M,5826,R
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSFRM01,F,631,R
2018,TMSCOMSSSE01,M,631,R
2018,TMSCOMSINF01,M,5826,R
2020,TMSCOMSRAC01,F,5826,R
2020,TMSCOMSSML01,M,669,R
2020,TMSCOMSSML01,F,631,R
2020,TMSCOMSSML01,F,5826,C
2020,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSINF01,F,5826,R
2020,TMSCOMSMCL01,F,5826,R
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSSML01,F,631,C
2020,TMSCOMSCGV01,F,631,CFUF
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSSML01,F,631,R
2018,TMSCOMSMCL01,F,631,
2018,TMSCOMSRAC01,F,631,R
2020,TMSCOMSING01,F,5826,CFUF
2018,TMSCOMSSML01,F,652,R
2019,TMSCOMSSSE01,M,631,CFUF
2018,TMSCOMSMCL01,F,653,R
2019,TMSCOMSFRM01,M,5826,R
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSCFI01,F,684,R
2020,TMSCOMSFRM01,M,631,CF
2020,TMSCOMSDDI19,M,673,R
2018,TMSCOMSRAC01,M,631,UF
2018,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,5826,CFUF
2020,TMSCOMSSML01,F,684,R
2018,TMSCOMSWEB01,M,5826,CFUF
2019,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSFRM01,F,5826,CFUF
2019,TMSCOMSFRM01,M,631,CFUF
2020,TMSCOMSING01,M,771,R
2019,TMSCOMSSML01,F,631,R
2018,TMSCOMSMCL01,F,631,CFUF
2019,TMSCOMSING01,M,5826,
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,5826,R
2020,TMSCOMSFRM01,F,746,R
2019,TMSCOMSING01,M,5826,R
2020,TMSCOMSFRM01,F,631,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSFRM01,F,766,CFUF
2019,TMSCOMSRAC01,F,631,R
2020,TMSCOMSFRM01,M,631,CFUF
2019,TMSCOMSSML01,M,631,R
2018,TMSCOMSSML01,M,5826,R
2020,TMSCOMSCFI01,F,756,CFUF
2020,TMSCOMSCFI01,F,619,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSMCL01,M,5826,CF
2019,TMSCOMSFRM01,M,631,R
2019,TMSCOMSFRM01,F,673,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSCFI01,F,5826,R
2019,TMSCOMSING01,M,669,R
2018,TMSCOMSCFI01,M,631,R
2019,TMSCOMSFRM01,F,631,R
2018,TMSCOMSCFI01,M,5826,UF
2020,TMSCOMSMCL01,M,5826,UF
2019,TMSCOMSSML01,F,608,UF
2019,TMSCOMSDDI19,M,631,R
2019,TMSCOMSCFI01,M,631,R
2019,TMSCOMSCFI01,F,5826,R
2020,TMSCOMSCGV01,F,631,R
2020,TMSCOMSRAC01,M,755,R
2019,TMSCOMSING01,F,631,R
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSSML01,F,672,R
2020,TMSCOMSMCL01,M,631,CFUF
2018,TMSCOMSSML01,M,631,C
2018,TMSCOMSMCL01,M,5826,UF
2020,TMSCOMSMCL01,M,631,CF
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSING01,F,5826,R
2018,TMSCOMSSSE01,M,631,R
2020,TMSCOMSSSE01,F,631,
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSRAC01,F,631,R
2020,TMSCOMSFRM01,M,669,R
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSRAC01,M,631,R
2019,TMSCOMSMCL01,F,631,R
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSCFI01,M,631,R
2019,TMSCOMSSML01,M,631,R
2019,TMSCOMSINF01,M,631,R
2019,TMSCOMSINF01,F,631,R
2020,TMSCOMSINF01,F,631,R
2020,TMSCOMSSSE01,M,631,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSSSE01,M,678,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,F,628,R
2018,TMSCOMSCGV01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSCFI01,M,631,R
2020,TMSCOMSINF01,M,631,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,F,631,UF
2020,TMSCOMSRAC01,M,631,CFUF
2019,TMSCOMSSML01,F,631,R
2020,TMSCOMSDDI19,F,631,R
2018,TMSCOMSCFI01,M,631,R
2019,TMSCOMSMCL01,F,5826,R
2020,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSCGV01,M,672,
2019,TMSCOMSINF01,M,669,R
2020,TMSCOMSFRM01,F,631,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSSML01,M,5826,R
2019,TMSCOMSFRM01,M,631,CD
2020,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSCGV01,M,849,R
2019,TMSCOMSMCL01,M,631,CFUF
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSCFI01,M,631,R
2020,TMSCOMSING01,M,609,R
2020,TMSCOMSCGV01,M,672,R
2019,TMSCOMSMCL01,M,631,C
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,M,5826,R
2020,TMSCOMSMCL01,F,631,CFUF
2020,TMSCOMSING01,M,698,R
2020,TMSCOMSCFI01,F,631,R
2018,TMSCOMSSML01,M,631,R
2018,TMSCOMSCGV01,M,631,CD
2019,TMSCOMSFRM01,F,631,R
2018,TMSCOMSSSE01,F,631,CFUF
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSMCL01,M,631,U
2018,TMSCOMSCGV01,M,743,R
2018,TMSCOMSCFI01,M,631,R
2020,TMSCOMSSML01,F,631,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSCFI01,M,5826,CF
2018,TMSCOMSFRM01,F,631,R
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSFRM01,F,5826,R
2019,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSMCL01,M,684,UF
2019,TMSCOMSFRM01,M,631,CF
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSFRM01,M,631,U
2020,TMSCOMSRAC01,F,684,R
2019,TMSCOMSCGV01,M,673,R
2020,TMSCOMSING01,M,672,C
2020,TMSCOMSDDI19,M,631,C
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,746,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,M,661,R
2020,TMSCOMSSML01,F,631,C
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,M,716,R
2020,TMSCOMSFRM01,F,676,CFUF
2019,TMSCOMSRAC01,M,5826,R
2019,TMSCOMSING01,F,672,R
2018,TMSCOMSCGV01,M,631,
2018,TMSCOMSMCL01,M,751,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSSML01,M,743,CFR
2020,TMSCOMSFRM01,M,631,CF
2018,TMSCOMSINF01,F,677,C
2018,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,652,R
2019,TMSCOMSSML01,F,631,R
2019,TMSCOMSSML01,M,5826,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSING01,M,774,R
2019,TMSCOMSSSE01,M,631,R
2019,TMSCOMSCGV01,M,5826,R
2018,TMSCOMSRAC01,F,631,R
2018,TMSCOMSRAC01,M,5826,CFUF
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSING01,M,5826,R
2018,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSCFI01,F,631,R
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,F,631,R
2019,TMSCOMSINF01,M,631,CFUF
2018,TMSCOMSSML01,M,631,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSCGV01,F,5826,R
2020,TMSCOMSING01,M,5826,CD
2019,TMSCOMSMCL01,M,672,R
2020,TMSCOMSCGV01,F,631,CFUF
2019,TMSCOMSCFI01,F,5826,R
2018,TMSCOMSING01,M,5826,
2020,TMSCOMSMCL01,M,631,CFUF
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSING01,M,656,R
2020,TMSCOMSFRM01,M,631,CD
2020,TMSCOMSCFI01,F,631,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,5826,R
2020,TMSCOMSCFI01,M,669,R
2020,TMSCOMSMCL01,M,631,CFUF
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,717,U
2020,TMSCOMSMCL01,F,631,R
2019,TMSCOMSSSE01,M,631,R
2020,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSFRM01,M,603,CFUF
2019,TMSCOMSMCL01,M,653,R
2020,TMSCOMSING01,M,5826,R
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSMCL01,F,5826,R
2019,TMSCOMSINF01,M,5826,
2018,TMSCOMSFRM01,M,631,U
2020,TMSCOMSING01,M,631,UD
2018,TMSCOMSRAC01,M,5826,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSING01,F,631,R
2019,TMSCOMSFRM01,F,756,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSCGV01,M,6826,R
2019,TMSCOMSMCL01,M,631,CFUF
2020,TMSCOMSFRM01,M,5826,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSCFI01,M,631,CFUF
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,F,631,R
2019,TMSCOMSMCL01,F,631,R
2020,TMSCOMSFRM01,F,631,CFUF
2018,TMSCOMSSML01,M,631,R
2018,TMSCOMSFRM01,M,653,R
2019,TMSCOMSFRM01,F,882,R
2018,TMSCOMSCFI01,M,631,R
2018,TMSCOMSSSE01,M,631,
2019,TMSCOMSSML01,M,5826,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,F,631,CFUF
2018,TMSCOMSRAC01,M,5826,UF
2018,TMSCOMSMCL01,F,631,CD
2019,TMSCOMSFRM01,M,656,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSFRM01,F,631,C
2018,TMSCOMSCFI01,M,755,R
2019,TMSCOMSCFI01,M,5826,R
2019,TMSCOMSMCL01,M,672,UF
2020,TMSCOMSCFI01,F,631,R
2018,TMSCOMSCFI01,M,653,CFUF
2020,TMSCOMSFRM01,M,631,CF
2018,TMSCOMSCFI01,M,672,R
2019,TMSCOMSINF01,F,631,R
2018,TMSCOMSMCL01,M,631,R
2019,TMSCOMSING01,M,5826,R
2018,TMSCOMSCGV01,M,5826,R
2020,TMSCOMSFRM01,M,717,R
2019,TMSCOMSSML01,F,631,R
2019,TMSCOMSCFI01,M,631,C
2020,TMSCOMSING01,M,5826,UF
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSSSE01,F,5826,R
2020,TMSCOMSMCL01,M,746,R
2019,TMSCOMSFRM01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSFRM01,M,684,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSING01,M,5826,CD
2020,TMSCOMSMCL01,F,678,R
2019,TMSCOMSFRM01,F,743,CFUF
2020,TMSCOMSFRM01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,669,R
2018,TMSCOMSFRM01,M,631,R
2020,TMSCOMSMCL01,M,764,
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,M,5826,R
2018,TMSCOMSING01,F,631,C
2020,TMSCOMSFRM01,M,652,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,F,5826,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,F,7826,R
2020,TMSCOMSMCL01,M,5826,UF
2020,TMSCOMSCFI01,M,631,R
2020,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,F,5826,R
2020,TMSCOMSINF01,M,631,R
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSFRM01,M,653,
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSFRM01,F,766,R
2020,TMSCOMSFRM01,F,631,CD
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSMCL01,M,672,CFUF
2018,TMSCOMSCFI01,M,766,R
2018,TMSCOMSING01,M,678,R
2018,TMSCOMSSML01,M,614,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,F,672,R
2018,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSCGV01,M,631,R
2019,TMSCOMSING01,M,631,
2020,TMSCOMSRAC01,F,756,R
2020,TMSCOMSRAC01,M,698,R
2018,TMSCOMSSSE01,F,631,R
2020,TMSCOMSDDI19,M,631,R
2019,TMSCOMSMCL01,M,5826,UF
2020,TMSCOMSCGV01,F,728,C
2018,TMSCOMSINF01,M,631,R
2019,TMSCOMSFRM01,M,631,CD
2020,TMSCOMSING01,F,631,UF
2019,TMSCOMSMCL01,M,631,CFUF
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSSML01,M,631,CFUF
2020,TMSCOMSFRM01,F,631,R
2019,TMSCOMSSML01,M,760,R
2020,TMSCOMSMCL01,M,631,C
2020,TMSCOMSCFI01,M,631,R
2018,TMSCOMSING01,F,5826,R
2020,TMSCOMSWEB01,M,631,R
2018,TMSCOMSING01,M,631,R
2018,TMSCOMSFRM01,M,631,R
2019,TMSCOMSINF01,M,698,CFUF
2018,TMSCOMSFRM01,M,631,C
2020,TMSCOMSSML01,F,631,R
2020,TMSCOMSDDI19,M,631,R
2019,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSRAC01,F,5826,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,631,UF
2019,TMSCOMSING01,F,631,CFUF
2020,TMSCOMSMCL01,M,760,R
2018,TMSCOMSCGV01,F,656,R
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSING01,F,5826,R
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSFRM01,F,5826,R
2019,TMSCOMSINF01,F,672,C
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,F,631,R
2018,TMSCOMSINF01,F,672,CD
2018,TMSCOMSSSE01,M,631,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSCGV01,M,5826,R
2018,TMSCOMSSML01,M,631,R
2020,TMSCOMSMCL01,M,672,R
2018,TMSCOMSFRM01,F,5826,CFUF
2020,TMSCOMSDDI19,F,5826,R
2020,TMSCOMSING01,M,631,
2020,TMSCOMSSML01,M,5826,R
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSCFI01,M,631,R
2018,TMSCOMSFSE01,M,5826,UF
2020,TMSCOMSINF01,M,631,R
2020,TMSCOMSMCL01,F,5826,R
2018,TMSCOMSSSE01,M,5826,R
2018,TMSCOMSING01,F,631,R
2018,TMSCOMSSSE01,M,603,R
2018,TMSCOMSCGV01,M,698,R
2019,TMSCOMSSML01,M,661,
2020,TMSCOMSFRM01,F,680,R
2020,TMSCOMSCFI01,F,5826,R
2019,TMSCOMSINF01,M,631,R
2020,TMSCOMSMCL01,M,661,R
2020,TMSCOMSRAC01,M,631,CFUF
2020,TMSCOMSCFI01,M,631,R
2018,TMSCOMSING01,M,631,R
2018,TMSCOMSING01,F,631,R
2018,TMSCOMSFRM01,M,631,UF
2020,TMSCOMSMCL01,F,631,R
2018,TMSCOMSSML01,F,5826,R
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSFRM01,M,631,
2020,TMSCOMSRAC01,M,751,CFUF
2019,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSFRM01,M,764,R
2020,TMSCOMSFRM01,F,672,R
2020,TMSCOMSING01,M,678,UF
2019,TMSCOMSINF01,M,631,R
2019,TMSCOMSSML01,F,631,R
2019,TMSCOMSING01,F,631,R
2019,TMSCOMSMCL01,F,631,R
2020,TMSCOMSFRM01,F,839,R
2020,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSSSE01,M,631,R
2019,TMSCOMSCFI01,M,631,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,M,631,CFUF
2018,TMSCOMSING01,M,631,
2019,TMSCOMSRAC01,M,631,R
2018,TMSCOMSFRM01,M,631,CFUF
2020,TMSCOMSCGV01,M,5826,UF
2018,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,F,631,R
2020,TMSCOMSCFI01,F,631,R
2018,TMSCOMSING01,F,661,R
2018,TMSCOMSSML01,M,631,R
2018,TMSCOMSINF01,M,631,UF
2018,TMSCOMSCGV01,M,631,R
2018,TMSCOMSMCL01,F,631,R
2020,TMSCOMSSSE01,F,631,R
2020,TMSCOMSRAC01,F,5826,R
2018,TMSCOMSMCL01,F,5826,R
2020,TMSCOMSMCL01,F,766,R
2019,TMSCOMSMCL01,M,631,R
2019,TMSCOMSSML01,M,5826,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,676,R
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSWEB01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSING01,M,5826,R
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSSML01,M,631,R
2019,TMSCOMSMCL01,M,672,R
2019,TMSCOMSMCL01,M,631,CFUF
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSFRM01,M,653,R
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSRAC01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSWEB01,F,631,R
2018,TMSCOMSINF01,F,669,R
2019,TMSCOMSSSE01,M,631,R
2020,TMSCOMSMCL01,M,5826,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSMCL01,M,5826,UF
2020,TMSCOMSINF01,F,631,R
2019,TMSCOMSINF01,M,631,R
2018,TMSCOMSING01,M,631,UF
2020,TMSCOMSCGV01,M,631,R
2019,TMSCOMSFRM01,F,5826,CF
2018,TMSCOMSSSE01,M,631,R
2018,TMSCOMSING01,M,756,CFUF
2019,TMSCOMSSML01,M,717,R
2019,TMSCOMSCGV01,M,656,R
2020,TMSCOMSFRM01,M,771,R
2018,TMSCOMSFRM01,M,752,R
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSINF01,M,631,R
2018,TMSCOMSCGV01,F,631,CFUF
2018,TMSCOMSCGV01,F,750,CFUF
2018,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSSML01,M,631,R
2019,TMSCOMSCFI01,M,631,C
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSCGV01,M,631,CFUF
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSINF01,M,631,R
2020,TMSCOMSCFI01,M,631,R
2020,TMSCOMSMCL01,F,631,R
2018,TMSCOMSING01,F,5826,R
2019,TMSCOMSCGV01,M,631,CF
2018,TMSCOMSMCL01,F,631,R
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSINF01,M,653,R
2020,TMSCOMSRAC01,M,661,R
2020,TMSCOMSFRM01,F,631,CD
2019,TMSCOMSING01,M,882,R
2018,TMSCOMSMCL01,F,631,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSCGV01,M,656,R
2019,TMSCOMSSML01,M,631,R
2018,TMSCOMSCGV01,F,672,CD
2018,TMSCOMSCFI01,F,631,
2019,TMSCOMSFRM01,F,681,R
2020,TMSCOMSCFI01,F,631,R
2018,TMSCOMSCGV01,M,5826,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSCFI01,M,641,R
2018,TMSCOMSING01,F,631,R
2018,TMSCOMSSML01,M,631,UF
2019,TMSCOMSCGV01,M,631,R
2019,TMSCOMSMCL01,F,756,
2018,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,700,R
2019,TMSCOMSINF01,M,656,R
2018,TMSCOMSCFI01,M,631,R
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSFRM01,F,631,R
2018,TMSCOMSMCL01,M,793,C
2018,TMSCOMSCGV01,M,631,CF
2019,TMSCOMSING01,M,5826,R
2020,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSMCL01,F,5826,UF
2020,TMSCOMSING01,F,5826,UF
2019,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSFRM01,M,631,C
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSRAC01,F,836,R
2018,TMSCOMSFRM01,F,631,R
2020,TMSCOMSCFI01,M,631,CFUF
2020,TMSCOMSING01,F,5826,R
2020,TMSCOMSCGV01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSSML01,M,5826,R
2020,TMSCOMSFRM01,M,5826,UF
2020,TMSCOMSCFI01,M,703,R
2019,TMSCOMSMCL01,M,676,R
2018,TMSCOMSCFI01,M,771,R
2020,TMSCOMSCGV01,M,631,R
2018,TMSCOMSFRM01,F,5826,UD
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSRAC01,M,631,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSFRM01,F,631,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSRAC01,F,631,R
2018,TMSCOMSFRM01,M,684,UF
2018,TMSCOMSCFI01,F,5826,R
2019,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSFRM01,F,631,R
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSING01,M,710,R
2018,TMSCOMSFRM01,M,631,C
2020,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSSML01,M,746,R
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSSML01,M,631,CD
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSINF01,M,669,CD
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,M,631,R
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSFRM01,M,5826,CFUF
2020,TMSCOMSING01,M,631,U
2018,TMSCOMSCFI01,F,661,R
2019,TMSCOMSCFI01,M,672,R
2019,TMSCOMSFRM01,F,5826,UF
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSRAC01,F,787,R
2020,TMSCOMSINF01,M,631,R
2018,TMSCOMSING01,F,845,R
2018,TMSCOMSING01,M,631,CD
2018,TMSCOMSCGV01,F,771,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSSML01,M,5826,R
2018,TMSCOMSCFI01,F,5826,R
2019,TMSCOMSING01,F,672,R
2020,TMSCOMSSML01,F,631,R
2020,TMSCOMSMCL01,M,632,R
2020,TMSCOMSSSE01,F,631,CFUF
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSFRM01,F,631,R
2020,TMSCOMSINF01,M,5826,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSING01,F,610,R
2019,TMSCOMSFRM01,M,743,R
2019,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSFRM01,M,000,
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSMCL01,F,631,R
2020,TMSCOMSING01,F,681,CFUF
2019,TMSCOMSMCL01,F,5826,R
2018,TMSCOMSFRM01,M,631,R
2020,TMSCOMSMCL01,F,882,R
2019,TMSCOMSING01,F,756,R
2018,TMSCOMSINF01,F,631,R
2020,TMSCOMSCGV01,M,631,R
2020,TMSCOMSCGV01,M,672,CFUF
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSSSE01,F,631,R
2018,TMSCOMSMCL01,F,631,R
2018,TMSCOMSSSE01,M,5826,R
2019,TMSCOMSRAC01,F,5826,R
2019,TMSCOMSMCL01,M,631,R
2019,TMSCOMSRAC01,F,631,CFUF
2019,TMSCOMSMCL01,F,751,R
2020,TMSCOMSMCL01,F,849,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSFRM01,M,653,R
2019,TMSCOMSSSE01,M,631,R
2019,TMSCOMSING01,F,652,CF
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSING01,M,672,R
2020,TMSCOMSMCL01,F,631,R
2019,TMSCOMSSML01,F,5826,R
2018,TMSCOMSRAC01,M,631,C
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,F,5826,UD
2018,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSINF01,M,5826,CF
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSFRM01,M,5826,R
2020,TMSCOMSMCL01,M,833,C
2020,TMSCOMSSML01,F,631,CD
2019,TMSCOMSSML01,F,631,R
2019,TMSCOMSFRM01,F,5826,
